epoch,accuracy,loss,val_accuracy,val_loss
10,0.9675926,0.09739138380658847,0.8192593,0.6061985935165741
11,0.9766667,0.07254781852096871,0.9592593,0.16890227346126732
12,0.9786111,0.06714303587735804,0.8688889,0.5418296878508301
13,0.98157406,0.06049202734190557,0.9125926,0.33914399982465915
14,0.9839815,0.05472803044684783,0.85333335,0.608834160764658
15,0.9823148,0.05881295339411331,0.77037036,0.8424995905537968
16,0.98175925,0.05773977774436827,0.9177778,0.267300815802945
17,0.98462963,0.04754535966345833,0.93333334,0.33302000187574965
18,0.98444444,0.04853356694354227,0.93185186,0.26936946032071507
19,0.9857407,0.04671491191170558,0.93777776,0.24304141429638548
20,0.9913889,0.028432741339266713,0.9311111,0.24153196603685162
21,0.98657405,0.043791283143132374,0.7777778,0.9024891315604194
22,0.9878704,0.04243833385890833,0.79703707,0.6339482026153265
23,0.9898148,0.031567446304511075,0.8281481,0.7678222551568218
24,0.9880555,0.042623415456705345,0.91481483,0.22369902993277932
25,0.9921296,0.026564429294904348,0.97333336,0.0628160589980706
26,0.9905556,0.03057313335016025,0.9303704,0.20455263660591666
27,0.99194443,0.026212675622103873,0.9362963,0.19851611458624954
28,0.9913889,0.026828290804039204,0.8977778,0.41985575165941014
29,0.99333334,0.0224834404712655,0.96,0.11390791411417393
30,0.9939815,0.01797164940756004,0.93333334,0.2902765584196861
31,0.9941667,0.021195200917492104,0.9681482,0.16352239580596475
32,0.9938889,0.01914372596611631,0.92444444,0.30309807419710755
33,0.99527776,0.014924560792882133,0.95111114,0.2149677175505975
34,0.99157405,0.030331684064413247,0.94,0.21509730140528413
35,0.99546295,0.015899021131141732,0.97037035,0.08742984577110739
36,0.9962037,0.01424915784686433,0.96592593,0.14522744949622815
37,0.99277776,0.01966824340849632,0.91333336,0.28824325637546555
38,0.99583334,0.01657861687897282,0.9355556,0.32610995644446583
39,0.9941667,0.020984909985854755,0.98,0.06103633107153229
40,0.99675924,0.011731266545560814,0.9266667,0.23608579578843297
41,0.9962037,0.013989289488354525,0.93703705,0.30621340226034355
42,0.9957407,0.01591409880905067,0.9851852,0.08726534683127506
43,0.9928704,0.02474212414328509,0.94074076,0.1911467858216103
44,0.9961111,0.014517670688758328,0.9822222,0.06910360211596925
45,0.9955556,0.013305504421069701,0.97925925,0.10308008968485843
46,0.99675924,0.011598316647626537,0.9777778,0.08632355695198289
47,0.99435186,0.017297510754045408,0.9266667,0.25932649133147534
48,0.9959259,0.01327065544496118,0.9814815,0.05712978911620359
49,0.9957407,0.012748438518179615,0.977037,0.08601060961369918
50,0.9961111,0.015601391772708868,0.9622222,0.16053002587446816
51,0.99685186,0.010790043270907417,0.83111113,0.8151155817338742
52,0.995,0.01621446127738131,0.9362963,0.1879858750460693
53,0.9984259,0.006205741898569006,0.92370373,0.28532201880214514
54,0.9965741,0.011495423086334658,0.96444446,0.14100043765087808
55,0.99703705,0.010812422249542174,0.8711111,0.39146743660370903
56,0.9955556,0.01721193436838264,0.8785185,0.45932836030742474
57,0.9963889,0.01338500931864945,0.9251852,0.29790255281022243
58,0.99703705,0.00783574694644442,0.95185184,0.2855386582905465
59,0.99777776,0.007661892375834685,0.96518517,0.1709168704507758
60,0.9959259,0.013232293342384596,0.9525926,0.18947275801795593
61,0.9976852,0.006408051259913244,0.96592593,0.12160348376411229
62,0.9973148,0.01126441902081246,0.9503704,0.1784797685005528
63,0.99675924,0.010223130407598714,0.9362963,0.3009738952695754
64,0.9964815,0.011977074695861558,0.9851852,0.10178585658345655
65,0.9965741,0.012090383150126501,0.9688889,0.12573906047304642
66,0.99777776,0.007839030651592582,0.97407407,0.09928995379523972
67,0.9988889,0.0055743196972926614,0.977037,0.060917719009986486
68,0.99833333,0.006637661054685143,0.657037,4.739335197739953
69,0.9976852,0.008617148585066455,0.9777778,0.08496982619494622
70,0.99833333,0.0074669290607953034,0.9637037,0.12971905397585212
71,0.9971296,0.009347197639643262,0.9777778,0.13913222276506415
72,0.9987037,0.005040228168282165,0.9814815,0.09293522807732103
73,0.99796295,0.005813606636272905,0.96,0.1550947104481904
74,0.9985185,0.005367120296077364,0.97851855,0.09193035380143838
75,0.9978704,0.011625151683549996,0.91851854,0.2629042386727155
76,0.99824077,0.007030161411019233,0.8977778,0.49263782401987416
77,0.99814814,0.00668114792556918,0.8385185,0.922503541629003
78,0.99666667,0.010580567554867162,0.9088889,0.31987364369885873
79,0.9985185,0.006508505942175462,0.89185184,0.4332616030333576
80,0.9986111,0.0041116507597730055,0.96518517,0.16214767105919642
81,0.99824077,0.006649297106035832,0.87185186,0.6926518394389177
82,0.99925923,0.0028971850675103875,0.8940741,0.4532580122211212
83,0.99953705,0.0013241396997478593,0.94592595,0.20854805178638433
84,0.99925923,0.002594316390786844,0.93333334,0.2555364615537159
85,0.99972224,0.0009003812373682902,0.93333334,0.25358722995885397
86,0.9996296,0.0008891682728938543,0.9251852,0.2922802151915517
87,0.99953705,0.0020034446576102237,0.9274074,0.27559344767549415
88,0.99972224,0.0010377586492857653,0.9444444,0.19683256771970012
89,0.9998148,0.000877398165544205,0.9385185,0.2113033663596043
90,0.99990743,0.0004851897786553578,0.95555556,0.15275346146941252
91,0.99990743,0.0002118220459255503,0.9637037,0.12390546215764646
92,0.99990743,0.0005356628499573533,0.96,0.1404660459815714
93,0.99953705,0.0011654239010729522,0.96518517,0.11263965686190973
94,0.9998148,0.00042392964138006963,0.9592593,0.15041875127814183
95,0.99990743,0.00031469174180630136,0.9718518,0.10258990139185452
96,0.9996296,0.0011762329059715909,0.98,0.05175439777792161
97,0.99990743,0.0004548079746203897,0.97851855,0.06176178604403313
98,0.9996296,0.001612660139117418,0.9851852,0.03708203273833922
99,0.99990743,0.00029276726055960117,0.98444444,0.04460444471055218
0,0.29777777,1.6374335767604686,0.2,1.699772224869839
1,0.61101854,0.9796781675020854,0.44,1.1544459087904109
2,0.78944445,0.5688297101744899,0.71037036,0.8291371119057023
3,0.87314814,0.3538779952680623,0.7837037,0.7540560240307714
4,0.9088889,0.252371101975441,0.7777778,0.7764328845061205
5,0.9394444,0.1782038835187753,0.73333335,1.0076102300094938
6,0.95398146,0.1474544869363308,0.717037,0.8635067498300572
7,0.9608333,0.11480398328215988,0.8192593,0.5828183579765738
8,0.9675926,0.10089742662868013,0.8762963,0.5134090515824472
9,0.9718518,0.08594115460912387,0.8348148,0.6788581847006775
10,0.97675925,0.07924811054504029,0.88,0.48071502553039164
11,0.97907406,0.0691163507345374,0.6348148,1.4738966761086525
12,0.97888887,0.06873745585274366,0.82592595,0.623992394844441
13,0.9823148,0.05615778498696508,0.782963,0.8335001507864014
14,0.98333335,0.056166280032377,0.8940741,0.3740473218181991
15,0.98388886,0.05059032438564356,0.8051852,0.875310328688699
16,0.9875926,0.03885524385539746,0.83555555,0.6781839554314184
17,0.9857407,0.0462024150185149,0.8111111,0.8411649312631283
18,0.9841667,0.048740807313092605,0.86,0.452521591127455
19,0.99,0.03390909601296126,0.90444446,0.365705157224384
20,0.98833334,0.038923762413345414,0.88,0.5874530903517531
21,0.9889815,0.03785349273036614,0.88666666,0.5511129553184486
22,0.99046296,0.03211005115605615,0.7866667,1.0454329257203807
23,0.9916667,0.029633463901916037,0.84444445,0.5284210106899483
24,0.99027777,0.03441445757065796,0.8622222,0.6261091092252612
25,0.9914815,0.02960735933424008,0.8548148,0.5462125652328151
26,0.9916667,0.029121337609270725,0.9474074,0.2583721739573852
27,0.9928704,0.027429366920712506,0.8933333,0.3824261639816953
28,0.99175924,0.02825866781571811,0.917037,0.324175895060744
29,0.9913889,0.031196313051806538,0.90962964,0.38596362860485095
30,0.9912963,0.03211565901533942,0.76296294,1.5561254820261148
31,0.9925926,0.02487502544784177,0.7837037,0.9132866024936575
32,0.99453706,0.01734305959311314,0.8474074,0.6637722297002657
33,0.99583334,0.015972403494557107,0.8548148,0.4916787751203787
34,0.9932407,0.028416932038617906,0.9325926,0.46507279819181435
35,0.99296296,0.024054804722502553,0.7874074,0.8864777409938824
36,0.9938889,0.019302262405787283,0.9451852,0.3063811314660772
37,0.99351853,0.020422380212909992,0.837037,0.6678541516757277
38,0.9960185,0.012957572420321715,0.8896296,0.7943296246031888
39,0.99675924,0.011174326652722407,0.8703704,0.8123735399871506
40,0.99444443,0.021855859134359182,0.8688889,0.3463318983325547
41,0.9960185,0.013771500541005042,0.8525926,0.7429392575995576
42,0.9961111,0.012950690634105639,0.8762963,0.5713511685704383
43,0.9962037,0.013822596205939557,0.7977778,0.7582136048138675
44,0.99472225,0.017178574616576684,0.93777776,0.39753396581408446
45,0.99435186,0.022195989019679407,0.87333333,0.6751415193141113
46,0.9963889,0.01204478642450542,0.9362963,0.2711082099230077
47,0.9965741,0.014046393356504807,0.8755556,0.5239250471027497
48,0.99777776,0.007244318145741191,0.97333336,0.10986146183854333
49,0.99444443,0.017728984781122697,0.8948148,0.508373286066532
50,0.9964815,0.012096243314132423,0.9325926,0.3505647446235764
51,0.99703705,0.011552483107311504,0.92370373,0.2862418037109166
52,0.99740744,0.008782542386637672,0.9303704,0.23959442142095932
53,0.99527776,0.017075849394087628,0.917037,0.4780153039749706
54,0.9973148,0.009427479373860277,0.9251852,0.29592178516513223
55,0.9978704,0.007552582633792621,0.9059259,0.5304300621428546
56,0.9978704,0.006484004195242758,0.9125926,0.609528486070522
57,0.99833333,0.008769736328281902,0.90444446,0.3833064465637803
58,0.99527776,0.015128397838739652,0.9311111,0.40758530372627955
59,0.9976852,0.009558743632326325,0.9362963,0.22393033403041693
60,0.99814814,0.007157913603748764,0.8792593,0.45570865115884934
61,0.9951852,0.01617140698807176,0.9207407,0.2840213461788046
62,0.9973148,0.011257167642853111,0.9251852,0.3993470962323134
63,0.9969444,0.008827245579445002,0.88148147,0.4853224108180546
64,0.9973148,0.007952757772239877,0.9088889,0.4149960691489197
65,0.99833333,0.005499855731595744,0.9014815,0.5406495218342169
66,0.99796295,0.007756888532241175,0.9451852,0.4159998189998269
67,0.9973148,0.00846809556792087,0.9348148,0.24377807534486648
68,0.9990741,0.0040725473815971915,0.9362963,0.3338376023296945
69,0.9975,0.009095785759380777,0.92,0.3648510770422353
70,0.9994444,0.0012524115365252968,0.9362963,0.4373567985587653
71,0.99824077,0.005941741667491577,0.8977778,0.7208658741357853
72,0.99583334,0.014839254960310494,0.90814817,0.5121032130624487
73,0.99814814,0.006198601734089338,0.9037037,0.4472242312941674
74,0.9975,0.010255292903714656,0.88666666,0.5833981216652014
75,0.9986111,0.00566347160921901,0.9325926,0.2747294134333113
76,0.9987963,0.002859862712752214,0.93703705,0.2949982312189666
77,0.99722224,0.01147247157874854,0.8459259,0.6121864817170888
78,0.9961111,0.015188422642106026,0.8288889,0.9002250361946598
79,0.9988889,0.003947010367739023,0.9214815,0.3474650139883527
80,0.9985185,0.005694963428013917,0.9274074,0.34659437205977556
81,0.99916667,0.0034617961881637407,0.78814816,1.287754013802147
82,0.9986111,0.006604633726700639,0.91037035,0.3454522471514846
83,0.99916667,0.003434026609476725,0.91481483,0.282970080293779
84,0.9994444,0.001578568397020111,0.9296296,0.28484146323987014
85,0.99925923,0.0034136093577547366,0.93333334,0.2629348237342254
86,0.9996296,0.0007779172304713534,0.94296294,0.2152648564136042
87,0.9998148,0.0007316701362897557,0.94296294,0.20727708634512668
88,0.99972224,0.0011500499836768507,0.94,0.2090678727084204
89,0.9998148,0.0007921297089487106,0.9385185,0.2164215730217716
90,0.9996296,0.001133382062551694,0.93777776,0.2726231603862674
91,0.99953705,0.0013614203022697675,0.94,0.2249160407153571
92,0.99972224,0.0013031569591322734,0.9451852,0.217474885064408
93,0.99990743,0.00029711972626484095,0.9577778,0.1828118963811603
94,0.99990743,0.0006171023191257484,0.9525926,0.1965629321667276
95,0.9998148,0.0006211260556473361,0.95703703,0.20722854824311934
96,1.0,0.00019297025337773784,0.9562963,0.20698117195673885
97,0.99990743,0.00046095332284477517,0.9585185,0.21073690529080621
98,0.99990743,0.0004663068441379471,0.95703703,0.19344880862471323
99,0.9998148,0.0005460348936326732,0.95185184,0.2016630672211318
0,0.2738889,1.669474318822225,0.2,1.6992376626924026
1,0.5423148,1.1171306346963954,0.45333335,1.2835532454557197
2,0.76296294,0.6374715767083344,0.76148146,0.6130663118390149
3,0.847963,0.4182178052928713,0.70592594,0.8291080251693466
4,0.8938889,0.3027074649598863,0.88222224,0.32022866116008225
5,0.92907405,0.20864466714362304,0.6022222,1.6657631512687996
6,0.94222224,0.1703511051364519,0.9503704,0.1747259048323792
7,0.9549074,0.1364687800048678,0.96592593,0.13428604820212567
8,0.96805555,0.10284538420814054,0.93703705,0.20445527672056288
9,0.97074074,0.09748150632199314,0.96518517,0.1251127295660364
10,0.97425926,0.07687025746227139,0.93925923,0.20122064905732512
11,0.97564816,0.07881948838355364,0.977037,0.08060846764707348
12,0.977963,0.07208887214323989,0.9688889,0.10666544941002855
13,0.98314816,0.053430580900016206,0.96666664,0.11068939235961849
14,0.9800926,0.06641201774279276,0.9088889,0.26547360714040374
15,0.98546296,0.049563416211210465,0.87777776,0.4215983135778379
16,0.98638886,0.04648049150490099,0.72962964,1.1766891633508982
17,0.9841667,0.0497545199861957,0.9022222,0.4008172493561339
18,0.9882407,0.04253178534977552,0.9266667,0.284488602126208
19,0.98935187,0.03679027881369822,0.9925926,0.03851418309877349
20,0.9882407,0.03686259504580111,0.81703705,1.0631088573126506
21,0.9886111,0.03810040820329622,0.99185187,0.019596408498273377
22,0.9914815,0.028478680132215637,0.9814815,0.053254978793923984
23,0.98925924,0.034332802782387095,0.9207407,0.3706259702687317
24,0.9937037,0.020152167746823074,0.9911111,0.0332352750286582
25,0.98953706,0.03652322440183963,0.94592595,0.16469158520092125
26,0.9913889,0.028639923726743156,0.977037,0.08080860828841799
27,0.99185187,0.030225080670487067,0.9874074,0.041508950050863566
28,0.99175924,0.030722236303371137,0.99703705,0.005795430382974256
29,0.99194443,0.029531161040283256,0.91851854,0.26539684429822363
30,0.99333334,0.02449345935041223,0.9896296,0.042078651029124704
31,0.9941667,0.018406217067860307,0.9585185,0.1233768931586298
32,0.9962037,0.01376371653371111,0.72,1.303846301542572
33,0.99194443,0.028373595819489478,0.977037,0.07662707883940018
34,0.9926852,0.022792874001078652,0.9955556,0.018820455014181704
35,0.9971296,0.011611846086732974,0.97925925,0.09869121899090606
36,0.99564815,0.015227486248606712,0.98444444,0.04129644673602684
37,0.9955556,0.016682993940258812,0.96074075,0.23199883652481132
38,0.9926852,0.02974977476060977,0.79037035,0.7759980843051338
39,0.9938889,0.020115818590598387,0.98814815,0.033393871266676194
40,0.9959259,0.01606828770282273,0.94,0.21334881233153136
41,0.9951852,0.015202911141699318,0.9859259,0.03783041166643353
42,0.9957407,0.015814942680902916,0.99703705,0.009879411991796375
43,0.99722224,0.011020397211659993,0.9955556,0.015613968506858894
44,0.9950926,0.019052045527517932,0.9674074,0.2252553829232805
45,0.9937037,0.020414977992843853,0.96148145,0.24119372793140645
46,0.9973148,0.009034964340087888,0.9822222,0.04837193813623437
47,0.99814814,0.0072213915395938485,0.98814815,0.02727405420010631
48,0.9937037,0.024222905110671288,0.9866667,0.0309093155059174
49,0.99685186,0.009363090976257808,0.97037035,0.0791790948612756
50,0.9971296,0.010943494683273861,0.90814817,0.20941207693640482
51,0.99833333,0.006688994503185515,0.96962965,0.12064143269764621
52,0.9971296,0.009837199907339743,0.9985185,0.004085956667863499
53,0.99722224,0.00944311351243178,0.9814815,0.03993504760444466
54,0.9953704,0.012906281163353317,0.9814815,0.07561478883914476
55,0.9948148,0.01622382807612734,0.9874074,0.05562059149478902
56,0.99583334,0.015491499322891253,0.9414815,0.18549594414383289
57,0.9986111,0.006799574071962895,0.9762963,0.10473667253054181
58,0.99759257,0.007743263642734275,0.9488889,0.2132840522197199
59,0.9973148,0.009445331121422458,0.9592593,0.14642145422416708
60,0.9965741,0.012458736480642713,0.8925926,0.6073676950688316
61,0.9973148,0.0107108842439562,0.99703705,0.02606912739237973
62,0.99675924,0.01081645490210913,0.9948148,0.015108738504568597
63,0.9961111,0.013819059787110071,0.9874074,0.03852782019320922
64,0.9984259,0.005939799408364773,0.9896296,0.03638912086103449
65,0.9987037,0.004721999873145251,0.99925923,0.0029862724841679166
66,0.9978704,0.009412986161522793,0.9362963,0.27160869645471986
67,0.99796295,0.008595711096288006,0.9874074,0.02783318191423763
68,0.9978704,0.00796768126313206,0.99333334,0.019766035445101693
69,0.9973148,0.009242219975267627,0.9259259,0.4152738326773008
70,0.9962963,0.011538313310919437,0.7022222,0.9505780983889841
71,0.9987037,0.005224416341140264,0.96074075,0.17335239225579588
72,0.9973148,0.010336378627328452,0.9948148,0.01138166006862306
73,0.99703705,0.010549645437625224,0.98370373,0.045688425460101635
74,0.9985185,0.0048266317968719465,0.9896296,0.028611840793799533
75,0.9969444,0.010284160504931977,0.96,0.10187880539190827
76,0.9988889,0.0049581930292360655,0.9859259,0.08133295264431695
77,0.9971296,0.010099250094782393,0.9962963,0.013063137592628856
78,0.9987037,0.005266786946954704,0.9985185,0.003514399461996129
79,0.9987963,0.00403417471849867,0.97037035,0.09397578817781295
80,0.99833333,0.0059609431293170525,0.9874074,0.04981935167312102
81,0.99759257,0.008718703007326878,0.9955556,0.011096734712290604
82,0.9985185,0.005430609511870527,0.9,0.3133423239237874
83,0.99777776,0.007810962252656787,0.96074075,0.13961265066764086
84,0.9978704,0.009210375627990288,0.99925923,0.006025720054090134
85,0.9989815,0.0038330094613256397,0.9985185,0.004116332734152493
86,0.99824077,0.006649530602391207,0.99777776,0.0063019028686621265
87,0.9976852,0.0075644291081611035,0.99925923,0.0034057951117950134
88,0.9990741,0.0037429018094428976,0.9896296,0.049421253199879236
89,0.99685186,0.012773574313000103,0.9985185,0.004965582035468256
90,0.99814814,0.005516027639237614,0.99925923,0.0008137880941804
91,0.9996296,0.001271284046497722,0.99777776,0.0044894218111837456
92,0.99740744,0.01092313071901656,0.99777776,0.011287339066352297
93,0.99722224,0.00886475771371301,0.9985185,0.004022786563374795
94,0.99925923,0.001783671294065075,0.99777776,0.003790821966312473
95,0.99925923,0.00158410242472571,0.9866667,0.031051693623087327
96,0.99916667,0.002329567641790736,0.9985185,0.005432626047142421
97,0.9988889,0.0032922753881929464,0.99703705,0.0060921212791867465
98,0.99685186,0.011882293745654386,0.99703705,0.006703167720288455
99,0.9988889,0.005840573791884472,1.0,0.0005982481983926656
0,0.34287038,1.5545896593729656,0.2,1.7419850743094156
1,0.600463,1.0087112585703533,0.5037037,1.0520308589519456
2,0.7701852,0.6187522563227901,0.6711111,0.9214517269283533
3,0.85351855,0.40650837946821144,0.82148147,0.45912286903178534
4,0.89842594,0.2953436408440272,0.8096296,0.48635978852182105
5,0.9225,0.23139795307759886,0.9066667,0.2666330796204166
6,0.9390741,0.17926480092384198,0.91037035,0.2555354970593958
7,0.9503704,0.1456923081173941,0.8488889,0.493365324242785
8,0.964537,0.1067151781199155,0.9385185,0.19584236660502516
9,0.970463,0.09372795259028122,0.70148146,0.8755537992030948
10,0.9725,0.08460930808412807,0.8340741,0.5462057891025107
11,0.98037034,0.061108162265822843,0.9303704,0.171829284916173
12,0.9789815,0.06831174694312116,0.84518516,0.4466076117773069
13,0.9799074,0.06036826844499619,0.9496296,0.14371518873963926
14,0.9866667,0.046796753711791504,0.9296296,0.2207901557784618
15,0.9848148,0.047985979423133866,0.91481483,0.3514421678658669
16,0.9825926,0.05453145022021123,0.98444444,0.04538590686160057
17,0.9864815,0.04227999524817009,0.98888886,0.035731647948671515
18,0.9878704,0.04142459991198309,0.9548148,0.12197997923118067
19,0.99027777,0.030880737879261787,0.97037035,0.07672998623050706
20,0.9866667,0.04550469282272927,0.97925925,0.06787983554841048
21,0.9891667,0.039561188253574076,0.99185187,0.021731272781063272
22,0.99083334,0.03308908098989546,0.9637037,0.1523870309410572
23,0.99083334,0.032328763834235295,0.9874074,0.03547499080248726
24,0.99027777,0.029878591031301766,0.95703703,0.11866816419371368
25,0.9924074,0.02828178486299563,0.8088889,0.5592211177360251
26,0.99453706,0.019975684522780486,0.9903704,0.03516213303475186
27,0.9916667,0.027762079203967005,0.99703705,0.013949145040600724
28,0.9899074,0.03620485590201699,0.9725926,0.07055017770025727
29,0.9923148,0.023880565928605695,0.9874074,0.04060422622184126
30,0.99435186,0.021445727114548424,0.9962963,0.011454792815319982
31,0.9938889,0.02185801189125481,0.9948148,0.014995848400074301
32,0.99675924,0.011020027615272232,0.96444446,0.1187489761784549
33,0.99425924,0.021665690000237967,0.8755556,0.4814681476644626
34,0.9938889,0.021306525667077275,0.99703705,0.017124121454079887
35,0.99185187,0.02857889418934334,0.99703705,0.010982925863170876
36,0.99453706,0.017213686562662825,1.0,0.0011468965475334573
37,0.9955556,0.014721548425096207,0.95703703,0.12611812071784415
